date,day_of_week,hour,item_name,revenue,transaction_count
2024-02-16,Friday,20,Muffin,100.99,8
2024-02-16,Friday,21,Latte,191.24,16
2024-02-16,Friday,21,Muffin,131.13,11
2024-02-16,Friday,21,Breakfast Sandwich,98.35,8
2024-02-16,Friday,22,Muffin,120.44,10
2024-02-16,Friday,22,Breakfast Sandwich,82.59,7
2024-02-16,Friday,22,Drip Coffee,61.94,5
2024-02-17,Saturday,8,Specialty Cake,93.08,8
2024-02-17,Saturday,8,Sundae,68.44,6
2024-02-17,Saturday,8,Cold Brew,49.28,4
2024-02-17,Saturday,9,Sundae,95.49,8
2024-02-17,Saturday,9,Cold Brew,70.21,6
2024-02-17,Saturday,9,Brownie,50.55,4
2024-02-17,Saturday,10,Cold Brew,98.06,8
2024-02-17,Saturday,10,Brownie,72.1,6
2024-02-17,Saturday,10,Party Pack,51.92,4
2024-02-17,Saturday,11,Brownie,184.75,15
2024-02-17,Saturday,11,Party Pack,135.85,11
2024-02-17,Saturday,11,Specialty Cake,97.81,8
2024-02-17,Saturday,12,Party Pack,188.52,16
2024-02-17,Saturday,12,Specialty Cake,138.62,12
2024-02-17,Saturday,12,Sundae,99.8,8
2024-02-17,Saturday,13,Specialty Cake,191.13,16
2024-02-17,Saturday,13,Sundae,140.54,12
2024-02-17,Saturday,13,Cold Brew,101.19,8
2024-02-17,Saturday,14,Sundae,192.32,16
2024-02-17,Saturday,14,Cold Brew,141.41,12
2024-02-17,Saturday,14,Brownie,101.82,8
2024-02-17,Saturday,15,Cold Brew,153.56,13
2024-02-17,Saturday,15,Brownie,112.91,9
2024-02-17,Saturday,15,Party Pack,81.3,7
2024-02-17,Saturday,16,Brownie,152.04,13
2024-02-17,Saturday,16,Party Pack,111.79,9
2024-02-17,Saturday,16,Specialty Cake,80.49,7
2024-02-17,Saturday,17,Party Pack,149.47,12
2024-02-17,Saturday,17,Specialty Cake,109.9,9
2024-02-17,Saturday,17,Sundae,79.13,7
2024-02-17,Saturday,18,Specialty Cake,226.51,19
2024-02-17,Saturday,18,Sundae,166.55,14
2024-02-17,Saturday,18,Cold Brew,119.92,10
2024-02-17,Saturday,19,Sundae,220.72,18
2024-02-17,Saturday,19,Cold Brew,162.29,14
2024-02-17,Saturday,19,Brownie,116.85,10
2024-02-17,Saturday,20,Cold Brew,214.95,18
2024-02-17,Saturday,20,Brownie,158.05,13
2024-02-17,Saturday,20,Party Pack,113.8,9
2024-02-17,Saturday,21,Brownie,209.83,17
2024-02-17,Saturday,21,Party Pack,154.28,13
2024-02-17,Saturday,21,Specialty Cake,111.09,9
2024-02-17,Saturday,22,Party Pack,132.86,11
2024-02-17,Saturday,22,Specialty Cake,97.69,8
2024-02-17,Saturday,22,Sundae,70.33,6
2024-02-18,Sunday,8,Sundae,69.53,6
2024-02-18,Sunday,8,Cold Brew,51.12,4
2024-02-18,Sunday,8,Brownie,36.81,3
2024-02-18,Sunday,9,Cold Brew,71.4,6
2024-02-18,Sunday,9,Brownie,52.5,4
2024-02-18,Sunday,9,Party Pack,37.8,3
2024-02-18,Sunday,10,Brownie,73.18,6
2024-02-18,Sunday,10,Party Pack,53.81,4
2024-02-18,Sunday,10,Specialty Cake,38.74,3
2024-02-18,Sunday,11,Party Pack,137.26,11
2024-02-18,Sunday,11,Specialty Cake,100.93,8
2024-02-18,Sunday,11,Sundae,72.67,6
2024-02-18,Sunday,12,Specialty Cake,139.17,12
2024-02-18,Sunday,12,Sundae,102.33,9
2024-02-18,Sunday,12,Cold Brew,73.68,6
2024-02-18,Sunday,13,Sundae,140.04,12
2024-02-18,Sunday,13,Cold Brew,102.97,9
2024-02-18,Sunday,13,Brownie,74.14,6
2024-02-18,Sunday,14,Cold Brew,139.76,12
2024-02-18,Sunday,14,Brownie,102.77,9
2024-02-18,Sunday,14,Party Pack,73.99,6
2024-02-18,Sunday,15,Brownie,110.7,9
2024-02-18,Sunday,15,Party Pack,81.4,7
2024-02-18,Sunday,15,Specialty Cake,58.61,5
2024-02-18,Sunday,16,Party Pack,108.83,9
2024-02-18,Sunday,16,Specialty Cake,80.03,7
2024-02-18,Sunday,16,Sundae,57.62,5
2024-02-18,Sunday,17,Specialty Cake,106.41,9
2024-02-18,Sunday,17,Sundae,78.24,7
2024-02-18,Sunday,17,Cold Brew,56.33,5
2024-02-18,Sunday,18,Sundae,160.71,13
2024-02-18,Sunday,18,Cold Brew,118.17,10
2024-02-18,Sunday,18,Brownie,85.08,7
2024-02-18,Sunday,19,Cold Brew,156.51,13
2024-02-18,Sunday,19,Brownie,115.08,10
2024-02-18,Sunday,19,Party Pack,82.86,7
2024-02-18,Sunday,20,Brownie,152.78,13
2024-02-18,Sunday,20,Party Pack,112.34,9
2024-02-18,Sunday,20,Specialty Cake,80.88,7
2024-02-18,Sunday,21,Party Pack,149.94,12
2024-02-18,Sunday,21,Specialty Cake,110.25,9
2024-02-18,Sunday,21,Sundae,79.38,7
2024-02-18,Sunday,22,Specialty Cake,95.68,8
2024-02-18,Sunday,22,Sundae,70.35,6
2024-02-18,Sunday,22,Cold Brew,50.65,4
2024-02-19,Monday,8,Latte,58.19,5
2024-02-19,Monday,8,Muffin,39.9,3
2024-02-19,Monday,8,Breakfast Sandwich,29.93,2
2024-02-19,Monday,9,Muffin,59.64,5
2024-02-19,Monday,9,Breakfast Sandwich,40.9,3
2024-02-19,Monday,9,Drip Coffee,30.67,3
2024-02-19,Monday,10,Breakfast Sandwich,60.86,5
2024-02-19,Monday,10,Drip Coffee,41.73,3
2024-02-19,Monday,10,Croissant,31.3,3
2024-02-19,Monday,11,Drip Coffee,113.42,9
2024-02-19,Monday,11,Croissant,77.78,6
2024-02-19,Monday,11,Latte,58.33,5
2024-02-19,Monday,12,Croissant,114.13,10
2024-02-19,Monday,12,Latte,78.26,7
2024-02-19,Monday,12,Muffin,58.7,5
2024-02-19,Monday,13,Latte,113.91,9
2024-02-19,Monday,13,Muffin,78.11,7
2024-02-19,Monday,13,Breakfast Sandwich,58.58,5
2024-02-19,Monday,14,Muffin,112.78,9
2024-02-19,Monday,14,Breakfast Sandwich,77.34,6
2024-02-19,Monday,14,Drip Coffee,58,5
2024-02-19,Monday,15,Breakfast Sandwich,88.7,7
2024-02-19,Monday,15,Drip Coffee,60.82,5
2024-02-19,Monday,15,Croissant,45.62,4
2024-02-19,Monday,16,Drip Coffee,86.72,7
2024-02-19,Monday,16,Croissant,59.47,5
2024-02-19,Monday,16,Latte,44.6,4
2024-02-19,Monday,17,Croissant,84.5,7
2024-02-19,Monday,17,Latte,57.95,5
2024-02-19,Monday,17,Muffin,43.46,4
2024-02-19,Monday,18,Latte,127.56,11
2024-02-19,Monday,18,Muffin,87.47,7
2024-02-19,Monday,18,Breakfast Sandwich,65.6,5
2024-02-19,Monday,19,Muffin,124.52,10
2024-02-19,Monday,19,Breakfast Sandwich,85.38,7
2024-02-19,Monday,19,Drip Coffee,64.04,5
2024-02-19,Monday,20,Breakfast Sandwich,122.2,10
2024-02-19,Monday,20,Drip Coffee,83.8,7
2024-02-19,Monday,20,Croissant,62.85,5
2024-02-19,Monday,21,Drip Coffee,120.86,10
2024-02-19,Monday,21,Croissant,82.88,7
2024-02-19,Monday,21,Latte,62.16,5
2024-02-19,Monday,22,Croissant,77.84,6
2024-02-19,Monday,22,Latte,53.37,4
2024-02-19,Monday,22,Muffin,40.03,3
2024-02-20,Tuesday,8,Muffin,50.54,4
2024-02-20,Tuesday,8,Breakfast Sandwich,34.65,3
2024-02-20,Tuesday,8,Drip Coffee,25.99,2
2024-02-20,Tuesday,9,Breakfast Sandwich,51.57,4
2024-02-20,Tuesday,9,Drip Coffee,35.36,3
2024-02-20,Tuesday,9,Croissant,26.52,2
2024-02-20,Tuesday,10,Drip Coffee,52.28,4
2024-02-20,Tuesday,10,Croissant,35.85,3
2024-02-20,Tuesday,10,Latte,26.89,2
2024-02-20,Tuesday,11,Croissant,96.7,8
2024-02-20,Tuesday,11,Latte,66.31,6
2024-02-20,Tuesday,11,Muffin,49.73,4
2024-02-20,Tuesday,12,Latte,96.51,8
2024-02-20,Tuesday,12,Muffin,66.18,6
2024-02-20,Tuesday,12,Breakfast Sandwich,49.64,4
2024-02-20,Tuesday,13,Muffin,95.56,8
2024-02-20,Tuesday,13,Breakfast Sandwich,65.52,5
2024-02-20,Tuesday,13,Drip Coffee,49.14,4
2024-02-20,Tuesday,14,Breakfast Sandwich,93.94,8
2024-02-20,Tuesday,14,Drip Coffee,64.42,5
2024-02-20,Tuesday,14,Croissant,48.31,4
2024-02-20,Tuesday,15,Drip Coffee,73.48,6
2024-02-20,Tuesday,15,Croissant,50.38,4
2024-02-20,Tuesday,15,Latte,37.79,3
2024-02-20,Tuesday,16,Croissant,71.6,6
2024-02-20,Tuesday,16,Latte,49.1,4
2024-02-20,Tuesday,16,Muffin,36.82,3
2024-02-20,Tuesday,17,Latte,69.73,6
2024-02-20,Tuesday,17,Muffin,47.81,4
2024-02-20,Tuesday,17,Breakfast Sandwich,35.86,3
2024-02-20,Tuesday,18,Muffin,105.5,9
2024-02-20,Tuesday,18,Breakfast Sandwich,72.34,6
2024-02-20,Tuesday,18,Drip Coffee,54.26,5
2024-02-20,Tuesday,19,Breakfast Sandwich,103.54,9
2024-02-20,Tuesday,19,Drip Coffee,71,6
2024-02-20,Tuesday,19,Croissant,53.25,4
2024-02-20,Tuesday,20,Drip Coffee,102.4,9
2024-02-20,Tuesday,20,Croissant,70.22,6
2024-02-20,Tuesday,20,Latte,52.66,4
2024-02-20,Tuesday,21,Croissant,102.22,9
2024-02-20,Tuesday,21,Latte,70.09,6
2024-02-20,Tuesday,21,Muffin,52.57,4
2024-02-20,Tuesday,22,Latte,66.46,6
2024-02-20,Tuesday,22,Muffin,45.57,4
2024-02-20,Tuesday,22,Breakfast Sandwich,34.18,3
2024-02-21,Wednesday,8,Breakfast Sandwich,54.76,5
2024-02-21,Wednesday,8,Drip Coffee,37.55,3
2024-02-21,Wednesday,8,Croissant,28.16,2
2024-02-21,Wednesday,9,Drip Coffee,55.52,5
2024-02-21,Wednesday,9,Croissant,38.07,3
2024-02-21,Wednesday,9,Latte,28.55,2
2024-02-21,Wednesday,10,Croissant,55.86,5
2024-02-21,Wednesday,10,Latte,38.31,3
2024-02-21,Wednesday,10,Muffin,28.73,2
2024-02-21,Wednesday,11,Latte,102.49,9
2024-02-21,Wednesday,11,Muffin,70.28,6
2024-02-21,Wednesday,11,Breakfast Sandwich,52.71,4
2024-02-21,Wednesday,12,Muffin,101.48,8
2024-02-21,Wednesday,12,Breakfast Sandwich,69.59,6
2024-02-21,Wednesday,12,Drip Coffee,52.19,4
2024-02-21,Wednesday,13,Breakfast Sandwich,99.76,8
2024-02-21,Wednesday,13,Drip Coffee,68.41,6
2024-02-21,Wednesday,13,Croissant,51.31,4
2024-02-21,Wednesday,14,Drip Coffee,97.54,8
2024-02-21,Wednesday,14,Croissant,66.88,6
2024-02-21,Wednesday,14,Latte,50.16,4
2024-02-21,Wednesday,15,Croissant,76.04,6
2024-02-21,Wednesday,15,Latte,52.14,4
2024-02-21,Wednesday,15,Muffin,39.1,3
2024-02-21,Wednesday,16,Latte,74.05,6
2024-02-21,Wednesday,16,Muffin,50.78,4
2024-02-21,Wednesday,16,Breakfast Sandwich,38.08,3
2024-02-21,Wednesday,17,Muffin,72.29,6
2024-02-21,Wednesday,17,Breakfast Sandwich,49.57,4
2024-02-21,Wednesday,17,Drip Coffee,37.18,3
2024-02-21,Wednesday,18,Breakfast Sandwich,109.96,9
2024-02-21,Wednesday,18,Drip Coffee,75.4,6
2024-02-21,Wednesday,18,Croissant,56.55,5
2024-02-21,Wednesday,19,Drip Coffee,108.75,9
2024-02-21,Wednesday,19,Croissant,74.57,6
2024-02-21,Wednesday,19,Latte,55.93,5
2024-02-21,Wednesday,20,Croissant,108.56,9
2024-02-21,Wednesday,20,Latte,74.44,6
2024-02-21,Wednesday,20,Muffin,55.83,5
2024-02-21,Wednesday,21,Latte,109.4,9
2024-02-21,Wednesday,21,Muffin,75.01,6
2024-02-21,Wednesday,21,Breakfast Sandwich,56.26,5
2024-02-21,Wednesday,22,Muffin,71.73,6
2024-02-21,Wednesday,22,Breakfast Sandwich,49.18,4
2024-02-21,Wednesday,22,Drip Coffee,36.89,3
2024-02-22,Thursday,8,Drip Coffee,65.97,5
2024-02-22,Thursday,8,Croissant,45.24,4
2024-02-22,Thursday,8,Latte,33.93,3
2024-02-22,Thursday,9,Croissant,66.38,6
2024-02-22,Thursday,9,Latte,45.52,4
2024-02-22,Thursday,9,Muffin,34.14,3
2024-02-22,Thursday,10,Latte,66.26,6
2024-02-22,Thursday,10,Muffin,45.43,4
2024-02-22,Thursday,10,Breakfast Sandwich,34.07,3
2024-02-22,Thursday,11,Muffin,120.59,10
2024-02-22,Thursday,11,Breakfast Sandwich,82.69,7
2024-02-22,Thursday,11,Drip Coffee,62.02,5
2024-02-22,Thursday,12,Breakfast Sandwich,118.55,10
2024-02-22,Thursday,12,Drip Coffee,81.29,7
2024-02-22,Thursday,12,Croissant,60.97,5
2024-02-22,Thursday,13,Drip Coffee,115.91,10
2024-02-22,Thursday,13,Croissant,79.48,7
2024-02-22,Thursday,13,Latte,59.61,5
2024-02-22,Thursday,14,Croissant,112.94,9
2024-02-22,Thursday,14,Latte,77.45,6
2024-02-22,Thursday,14,Muffin,58.08,5
2024-02-22,Thursday,15,Latte,87.99,7
2024-02-22,Thursday,15,Muffin,60.34,5
2024-02-22,Thursday,15,Breakfast Sandwich,45.25,4
2024-02-22,Thursday,16,Muffin,85.89,7
2024-02-22,Thursday,16,Breakfast Sandwich,58.9,5
2024-02-22,Thursday,16,Drip Coffee,44.17,4
2024-02-22,Thursday,17,Breakfast Sandwich,84.3,7
2024-02-22,Thursday,17,Drip Coffee,57.8,5
2024-02-22,Thursday,17,Croissant,43.35,4
2024-02-22,Thursday,18,Drip Coffee,129.23,11
2024-02-22,Thursday,18,Croissant,88.61,7
2024-02-22,Thursday,18,Latte,66.46,6
2024-02-22,Thursday,19,Croissant,129,11
2024-02-22,Thursday,19,Latte,88.45,7
2024-02-22,Thursday,19,Muffin,66.34,6
2024-02-22,Thursday,20,Latte,129.99,11
2024-02-22,Thursday,20,Muffin,89.14,7
2024-02-22,Thursday,20,Breakfast Sandwich,66.85,6
2024-02-22,Thursday,21,Muffin,132.11,11
2024-02-22,Thursday,21,Breakfast Sandwich,90.59,8
2024-02-22,Thursday,21,Drip Coffee,67.94,6
2024-02-22,Thursday,22,Breakfast Sandwich,87.17,7
2024-02-22,Thursday,22,Drip Coffee,59.77,5
2024-02-22,Thursday,22,Croissant,44.83,4
2024-02-23,Friday,8,Croissant,98.13,8
2024-02-23,Friday,8,Latte,67.29,6
2024-02-23,Friday,8,Muffin,50.47,4
2024-02-23,Friday,9,Latte,97.94,8
2024-02-23,Friday,9,Muffin,67.16,6
2024-02-23,Friday,9,Breakfast Sandwich,50.37,4
2024-02-23,Friday,10,Muffin,96.97,8
2024-02-23,Friday,10,Breakfast Sandwich,66.5,6
2024-02-23,Friday,10,Drip Coffee,49.87,4
2024-02-23,Friday,11,Breakfast Sandwich,175.25,15
2024-02-23,Friday,11,Drip Coffee,120.17,10
2024-02-23,Friday,11,Croissant,90.13,8
2024-02-23,Friday,12,Drip Coffee,171.34,14
2024-02-23,Friday,12,Croissant,117.49,10
2024-02-23,Friday,12,Latte,88.12,7
2024-02-23,Friday,13,Croissant,166.96,14
2024-02-23,Friday,13,Latte,114.48,10
2024-02-23,Friday,13,Muffin,85.86,7
2024-02-23,Friday,14,Latte,162.59,14
2024-02-23,Friday,14,Muffin,111.49,9
2024-02-23,Friday,14,Breakfast Sandwich,83.62,7
2024-02-23,Friday,15,Muffin,126.97,11
2024-02-23,Friday,15,Breakfast Sandwich,87.07,7
2024-02-23,Friday,15,Drip Coffee,65.3,5
2024-02-23,Friday,16,Breakfast Sandwich,124.61,10
2024-02-23,Friday,16,Drip Coffee,85.45,7
2024-02-23,Friday,16,Croissant,64.09,5
2024-02-23,Friday,17,Drip Coffee,123.25,10
2024-02-23,Friday,17,Croissant,84.51,7
2024-02-23,Friday,17,Latte,63.38,5
2024-02-23,Friday,18,Croissant,190.69,16
2024-02-23,Friday,18,Latte,130.76,11
2024-02-23,Friday,18,Muffin,98.07,8
2024-02-23,Friday,19,Latte,192.16,16
2024-02-23,Friday,19,Muffin,131.77,11
2024-02-23,Friday,19,Breakfast Sandwich,98.83,8
2024-02-23,Friday,20,Muffin,195.29,16
2024-02-23,Friday,20,Breakfast Sandwich,133.92,11
2024-02-23,Friday,20,Drip Coffee,100.44,8
2024-02-23,Friday,21,Breakfast Sandwich,199.73,17
2024-02-23,Friday,21,Drip Coffee,136.96,11
2024-02-23,Friday,21,Croissant,102.72,9
2024-02-23,Friday,22,Drip Coffee,132.24,11
2024-02-23,Friday,22,Croissant,90.68,8
2024-02-23,Friday,22,Latte,68.01,6
2024-02-24,Saturday,8,Cold Brew,110.04,9
2024-02-24,Saturday,8,Brownie,80.91,7
2024-02-24,Saturday,8,Party Pack,58.26,5
2024-02-24,Saturday,9,Brownie,108.95,9
2024-02-24,Saturday,9,Party Pack,80.11,7
2024-02-24,Saturday,9,Specialty Cake,57.68,5
2024-02-24,Saturday,10,Party Pack,107.11,9
2024-02-24,Saturday,10,Specialty Cake,78.76,7
2024-02-24,Saturday,10,Sundae,56.71,5
2024-02-24,Saturday,11,Specialty Cake,192.5,16
2024-02-24,Saturday,11,Sundae,141.55,12
2024-02-24,Saturday,11,Cold Brew,101.91,8
2024-02-24,Saturday,12,Sundae,187.58,16
2024-02-24,Saturday,12,Cold Brew,137.93,11
2024-02-24,Saturday,12,Brownie,99.31,8
2024-02-24,Saturday,13,Cold Brew,182.68,15
2024-02-24,Saturday,13,Brownie,134.32,11
2024-02-24,Saturday,13,Party Pack,96.71,8
2024-02-24,Saturday,14,Brownie,178.33,15
2024-02-24,Saturday,14,Party Pack,131.12,11
2024-02-24,Saturday,14,Specialty Cake,94.41,8
2024-02-24,Saturday,15,Party Pack,140.01,12
2024-02-24,Saturday,15,Specialty Cake,102.95,9
2024-02-24,Saturday,15,Sundae,74.12,6
2024-02-24,Saturday,16,Specialty Cake,138.47,12
2024-02-24,Saturday,16,Sundae,101.82,8
2024-02-24,Saturday,16,Cold Brew,73.31,6
2024-02-24,Saturday,17,Sundae,138.23,12
2024-02-24,Saturday,17,Cold Brew,101.64,8
2024-02-24,Saturday,17,Brownie,73.18,6
2024-02-24,Saturday,18,Cold Brew,215.91,18
2024-02-24,Saturday,18,Brownie,158.76,13
2024-02-24,Saturday,18,Party Pack,114.3,10
2024-02-24,Saturday,19,Brownie,219.42,18
2024-02-24,Saturday,19,Party Pack,161.34,13
2024-02-24,Saturday,19,Specialty Cake,116.16,10
2024-02-24,Saturday,20,Party Pack,224.4,19
2024-02-24,Saturday,20,Specialty Cake,165,14
2024-02-24,Saturday,20,Sundae,118.8,10
2024-02-24,Saturday,21,Specialty Cake,230.31,19
2024-02-24,Saturday,21,Sundae,169.34,14
2024-02-24,Saturday,21,Cold Brew,121.93,10
2024-02-24,Saturday,22,Sundae,152.57,13
2024-02-24,Saturday,22,Cold Brew,112.18,9
2024-02-24,Saturday,22,Brownie,80.77,7
2024-02-25,Sunday,8,Brownie,79.3,7
2024-02-25,Sunday,8,Party Pack,58.31,5
2024-02-25,Sunday,8,Specialty Cake,41.98,3
2024-02-25,Sunday,9,Party Pack,77.96,6
2024-02-25,Sunday,9,Specialty Cake,57.32,5
2024-02-25,Sunday,9,Sundae,41.27,3
2024-02-25,Sunday,10,Specialty Cake,76.22,6
2024-02-25,Sunday,10,Sundae,56.05,5
2024-02-25,Sunday,10,Cold Brew,40.35,3
2024-02-25,Sunday,11,Sundae,136.53,11
2024-02-25,Sunday,11,Cold Brew,100.39,8
2024-02-25,Sunday,11,Brownie,72.28,6
2024-02-25,Sunday,12,Cold Brew,132.96,11
2024-02-25,Sunday,12,Brownie,97.77,8
2024-02-25,Sunday,12,Party Pack,70.39,6
2024-02-25,Sunday,13,Brownie,129.8,11
2024-02-25,Sunday,13,Party Pack,95.44,8
2024-02-25,Sunday,13,Specialty Cake,68.72,6
2024-02-25,Sunday,14,Party Pack,127.38,11
2024-02-25,Sunday,14,Specialty Cake,93.66,8
2024-02-25,Sunday,14,Sundae,67.44,6
2024-02-25,Sunday,15,Specialty Cake,100.79,8
2024-02-25,Sunday,15,Sundae,74.11,6
2024-02-25,Sunday,15,Cold Brew,53.36,4
2024-02-25,Sunday,16,Sundae,100.61,8
2024-02-25,Sunday,16,Cold Brew,73.98,6
2024-02-25,Sunday,16,Brownie,53.26,4
2024-02-25,Sunday,17,Cold Brew,101.38,8
2024-02-25,Sunday,17,Brownie,74.55,6
2024-02-25,Sunday,17,Party Pack,53.67,4
2024-02-25,Sunday,18,Brownie,159.7,13
2024-02-25,Sunday,18,Party Pack,117.43,10
2024-02-25,Sunday,18,Specialty Cake,84.55,7
2024-02-25,Sunday,19,Party Pack,163.33,14
2024-02-25,Sunday,19,Specialty Cake,120.1,10
2024-02-25,Sunday,19,Sundae,86.47,7
2024-02-25,Sunday,20,Specialty Cake,167.63,14
2024-02-25,Sunday,20,Sundae,123.26,10
2024-02-25,Sunday,20,Cold Brew,88.75,7
2024-02-25,Sunday,21,Sundae,172.12,14
2024-02-25,Sunday,21,Cold Brew,126.56,11
2024-02-25,Sunday,21,Brownie,91.12,8
2024-02-25,Sunday,22,Cold Brew,113.75,9
2024-02-25,Sunday,22,Brownie,83.64,7
2024-02-25,Sunday,22,Party Pack,60.22,5
